"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"1308";0;0;0;0;4;4;4;4;4
"1309";0;0;0;0;0;0;0;2;2
"1310";0;0;0;0;4;4;4;4;4
"1311";0;0;0;0;4;4;4;4;4
"1312";0;0;0;0;0;0;0;2;2
"1313";0;0;0;0;0;0;0;2;2
"1314";0;0;0;0;4;4;4;4;4
"1315";0;0;0;0;0;0;0;0;1
"1316";0;0;0;0;4;4;4;4;4
"1317";0;0;0;5;5;5;5;5;5
"1318";0;0;0;0;4;4;4;4;4
"1319";0;0;0;0;0;0;0;0;1
"1320";0;0;0;0;4;4;4;4;4
"1321";0;0;0;0;0;0;0;2;2
"1322";0;0;0;0;0;0;3;3;3
"1323";0;0;0;0;0;0;0;0;1
"1324";0;0;0;0;0;0;0;0;0
"1325";0;0;0;0;4;4;4;4;4
"1326";0;0;0;0;4;4;4;4;4
"1327";0;0;0;0;0;0;0;0;1
"1328";0;0;0;0;0;0;0;0;0
"1329";0;0;0;0;0;0;0;2;2
"1330";0;0;0;0;4;4;4;4;4
"1331";0;0;0;0;4;4;4;4;4
"1332";0;0;0;0;0;0;0;2;2
"1333";0;0;0;0;4;4;4;4;4
"1334";0;0;0;0;0;0;0;2;2
"1335";0;0;0;0;0;0;0;0;1
"1336";0;0;0;5;5;5;5;5;5
"1337";0;0;0;5;5;5;5;5;5
"1338";0;0;0;0;4;4;4;4;4
"1339";0;0;0;5;5;5;5;5;5
"1340";0;0;0;0;4;4;4;4;4
"1341";0;0;0;0;4;4;4;4;4
"1342";0;0;0;0;4;4;4;4;4
"1343";0;0;0;0;0;0;0;2;2
"1344";0;0;0;5;5;5;5;5;5
"1345";0;0;0;0;0;0;0;0;0
"1346";0;0;0;0;0;0;0;0;0
"1347";0;0;0;5;5;5;5;5;5
"1348";0;0;0;0;0;0;0;0;0
"1349";0;0;0;0;0;0;0;2;2
"1350";0;0;0;5;5;5;5;5;5
"1351";0;0;0;5;5;5;5;5;5
"1352";0;0;0;5;5;5;5;5;5
"1353";0;0;0;0;4;4;4;4;4
"1354";0;0;0;0;0;0;0;0;1
"1355";0;0;0;5;5;5;5;5;5
"1356";0;0;0;5;5;5;5;5;5
"1357";0;0;0;5;5;5;5;5;5
"1358";0;0;0;0;0;0;0;0;0
"1359";0;0;0;0;4;4;4;4;4
"1360";0;0;0;5;5;5;5;5;5
"1361";0;0;0;5;5;5;5;5;5
"1362";0;0;0;0;0;0;0;2;2
"1363";0;0;0;0;0;0;0;2;2
"1364";0;0;0;0;4;4;4;4;4
"1365";0;0;0;0;0;0;0;2;2
"1366";0;0;0;5;5;5;5;5;5
"1367";0;0;0;0;0;0;0;0;1
"1368";0;0;0;0;0;0;0;2;2
"1369";0;0;0;0;0;0;0;2;2
"1370";0;0;0;0;4;4;4;4;4
"1371";0;0;0;5;5;5;5;5;5
"1372";0;0;0;5;5;5;5;5;5
"1373";0;0;0;5;5;5;5;5;5
"1374";0;0;0;0;0;0;0;2;2
"1375";0;0;0;0;4;4;4;4;4
"1376";0;0;0;0;4;4;4;4;4
"1377";0;0;0;0;4;4;4;4;4
"1378";0;0;0;5;5;5;5;5;5
"1379";0;0;0;0;4;4;4;4;4
"1380";0;0;0;0;0;0;0;2;2
"1381";0;0;0;0;0;0;0;0;1
"1382";0;0;0;5;5;5;5;5;5
"1383";0;0;0;0;0;0;0;0;1
"1384";0;0;0;0;0;0;0;2;2
"1385";0;0;0;5;5;5;5;5;5
"1386";0;0;0;0;0;0;0;0;1
"1387";0;0;0;0;0;0;0;0;1
"1388";0;0;0;0;0;0;0;2;2
"1389";0;0;0;0;0;0;0;0;0
"1390";0;0;0;0;0;0;0;0;0
"1391";0;0;0;0;0;0;0;2;2
"1392";0;0;0;0;0;0;0;2;2
"1393";0;0;0;0;0;0;0;2;2
"1394";0;0;0;0;0;0;0;2;2
"1395";0;0;0;0;0;0;0;0;1
"1396";0;0;0;5;5;5;5;5;5
"1397";0;0;0;5;5;5;5;5;5
"1398";0;0;0;0;0;0;0;0;0
"1399";0;0;0;0;4;4;4;4;4
"1400";0;0;0;5;5;5;5;5;5
"1401";0;0;0;5;5;5;5;5;5
"1402";0;0;0;0;4;4;4;4;4
"1403";0;0;0;5;5;5;5;5;5
"1404";0;0;0;0;0;0;0;0;1
"1405";0;0;0;0;0;0;0;0;1
"1406";0;0;0;0;0;0;0;0;1
"1407";0;0;0;0;0;0;0;2;2
"1408";0;0;0;0;0;0;0;0;0
"1409";0;0;0;0;0;0;0;0;0
"1410";0;0;0;0;0;0;0;2;2
"1411";0;0;0;0;4;4;4;4;4
"1412";0;0;0;5;5;5;5;5;5
"1413";0;0;0;5;5;5;5;5;5
"1414";0;0;0;5;5;5;5;5;5
"1415";0;0;0;0;0;0;0;0;1
"1416";0;0;0;5;5;5;5;5;5
"1417";0;0;0;5;5;5;5;5;5
"1418";0;0;0;5;5;5;5;5;5
"1419";0;0;0;5;5;5;5;5;5
"1420";0;0;0;0;0;0;0;0;0
"1421";0;0;0;0;0;0;0;0;0
"1422";0;0;0;5;5;5;5;5;5
"1423";0;0;0;5;5;5;5;5;5
"1424";0;0;0;5;5;5;5;5;5
"1425";0;0;0;5;5;5;5;5;5
"1426";0;0;0;5;5;5;5;5;5
"1427";0;0;0;0;0;0;0;0;1
"1428";0;0;0;0;0;0;0;0;0
"1429";0;0;0;0;0;0;0;0;1
"1430";0;0;0;0;4;4;4;4;4
"1431";0;0;0;0;4;4;4;4;4
"1432";0;0;0;5;5;5;5;5;5
"1433";0;0;0;5;5;5;5;5;5
"1434";0;0;0;5;5;5;5;5;5
"1435";0;0;0;0;0;0;0;0;0
"1436";0;0;0;0;0;0;0;0;0
"1437";0;0;0;0;0;0;0;0;0
"1438";0;0;0;0;0;0;0;0;1
"1439";0;0;0;5;5;5;5;5;5
"1440";0;0;0;5;5;5;5;5;5
"1441";0;0;0;5;5;5;5;5;5
"1442";0;0;0;5;5;5;5;5;5
"1443";0;0;0;5;5;5;5;5;5
"1444";0;0;0;0;0;0;0;2;2
"1445";0;0;0;5;5;5;5;5;5
"1446";0;0;0;5;5;5;5;5;5
"1447";0;0;0;5;5;5;5;5;5
"1448";0;0;0;5;5;5;5;5;5
"1449";0;0;0;5;5;5;5;5;5
"1450";0;0;0;0;0;0;0;0;1
"1451";0;0;0;5;5;5;5;5;5
"1452";0;0;0;5;5;5;5;5;5
"1453";0;0;0;5;5;5;5;5;5
"1454";0;0;0;5;5;5;5;5;5
"1455";0;0;0;5;5;5;5;5;5
"1456";0;0;0;5;5;5;5;5;5
"1457";0;0;0;5;5;5;5;5;5
"1458";0;0;0;5;5;5;5;5;5
"1459";0;0;0;0;0;0;0;2;2
"1460";0;0;0;0;0;0;0;0;0
"1461";0;0;0;5;5;5;5;5;5
"1462";0;0;0;0;0;0;0;0;1
"1463";0;0;0;5;5;5;5;5;5
"1464";0;0;0;0;0;0;0;2;2
"1465";0;0;0;0;4;4;4;4;4
"1466";0;0;0;0;0;0;0;0;1
"1467";0;0;0;0;0;0;0;0;0
"1468";0;0;0;0;4;4;4;4;4
"1469";0;0;0;0;0;0;0;0;0
"1470";0;0;0;0;0;0;0;2;2
"1471";0;0;0;0;0;0;0;2;2
"1472";0;0;0;0;4;4;4;4;4
"1473";0;0;0;0;4;4;4;4;4
"1474";0;0;0;0;0;0;0;2;2
"1475";0;0;0;0;4;4;4;4;4
"1476";0;0;0;5;5;5;5;5;5
"1477";0;0;0;5;5;5;5;5;5
"1478";0;0;0;0;4;4;4;4;4
"1479";0;0;0;0;0;0;0;0;1
"1480";0;0;0;0;4;4;4;4;4
"1481";0;0;0;0;4;4;4;4;4
"1482";0;0;0;0;0;0;0;0;0
"1483";0;0;0;0;0;0;0;0;0
"1484";0;0;0;0;0;0;0;2;2
"1485";0;0;0;0;0;0;0;0;1
"1486";0;0;0;0;0;0;0;0;0
"1487";0;0;0;0;0;0;0;0;1
"1488";0;0;0;0;0;0;0;2;2
"1489";0;0;0;0;0;0;0;0;0
"1490";0;0;0;0;0;0;0;2;2
"1491";0;0;0;0;0;0;0;2;2
"1492";0;0;0;0;0;0;0;2;2
"1493";0;0;0;0;4;4;4;4;4
"1494";0;0;0;0;4;4;4;4;4
"1495";0;0;0;0;0;0;0;0;0
"1496";0;0;0;0;0;0;0;2;2
"1497";0;0;0;0;0;0;0;0;0
"1498";0;0;0;0;0;0;0;2;2
"1499";0;0;0;0;0;0;3;3;3
"1500";0;0;0;5;5;5;5;5;5
"1501";0;0;0;0;0;0;0;0;0
"1502";0;0;0;0;4;4;4;4;4
"1503";0;0;0;5;5;5;5;5;5
"1504";0;0;0;0;0;0;0;2;2
"1505";0;0;0;0;0;0;0;0;1
"1506";0;0;0;0;0;0;0;0;0
"1507";0;0;0;0;0;0;0;2;2
"1508";0;0;0;0;0;0;0;0;0
"1509";0;0;0;0;0;0;0;2;2
"1510";0;0;0;0;0;0;0;0;0
"1511";0;0;0;0;0;0;0;0;0
"1512";0;0;0;0;0;0;0;2;2
"1513";0;0;0;0;0;0;0;0;0
"1514";0;0;0;0;0;0;0;0;0
"1515";0;0;0;5;5;5;5;5;5
"1516";0;0;0;0;0;0;0;0;0
"1517";0;0;0;0;0;0;0;2;2
"1518";0;0;0;0;4;4;4;4;4
"1519";0;0;0;5;5;5;5;5;5
"1520";0;0;0;0;0;0;0;0;1
"1521";0;0;0;5;5;5;5;5;5
"1522";0;0;0;0;0;0;0;0;1
"1523";0;0;0;0;4;4;4;4;4
"1524";0;0;0;0;0;0;0;0;0
"1525";0;0;0;0;4;4;4;4;4
"1526";0;0;0;0;0;0;0;2;2
"1527";0;0;0;0;4;4;4;4;4
"1528";0;0;0;0;0;0;0;2;2
"1529";0;0;0;0;0;0;0;2;2
"1530";0;0;0;0;0;0;0;0;0
"1531";0;0;0;0;0;0;0;0;0
"1532";0;0;0;0;0;0;0;0;0
"1533";0;0;0;0;0;0;0;0;1
"1534";0;0;0;0;0;0;0;0;0
"1535";0;0;0;5;5;5;5;5;5
"1536";0;0;0;0;0;0;0;0;0
"1537";0;0;0;0;0;0;0;2;2
"1538";0;0;0;0;0;0;0;2;2
"1539";0;0;0;5;5;5;5;5;5
"1540";0;0;0;0;0;0;0;0;0
"1541";0;0;0;5;5;5;5;5;5
"1542";0;0;0;0;0;0;3;3;3
"1543";0;0;0;5;5;5;5;5;5
"1544";0;0;0;0;4;4;4;4;4
"1545";0;0;0;0;0;0;0;0;0
"1546";0;0;0;0;0;0;0;2;2
"1547";0;0;0;0;0;0;0;2;2
"1548";0;0;0;0;0;0;0;2;2
"1549";0;0;0;0;0;0;0;0;0
"1550";0;0;0;5;5;5;5;5;5
"1551";0;0;0;5;5;5;5;5;5
"1552";0;0;0;0;4;4;4;4;4
"1553";0;0;0;0;0;0;0;0;0
"1554";0;0;0;0;0;0;0;0;1
"1555";0;0;0;0;0;0;0;0;0
"1556";0;0;0;0;0;0;0;2;2
"1557";0;0;0;0;4;4;4;4;4
"1558";0;0;0;0;0;0;0;0;0
"1559";0;0;0;0;0;0;0;0;0
"1560";0;0;0;0;0;0;0;2;2
"1561";0;0;0;0;0;0;0;0;1
"1562";0;0;0;0;0;0;0;0;1
"1563";0;0;0;0;0;0;0;0;0
"1564";0;0;0;5;5;5;5;5;5
"1565";0;0;0;0;4;4;4;4;4
"1566";0;0;0;0;4;4;4;4;4
"1567";0;0;0;0;0;0;0;2;2
"1568";0;0;0;0;0;0;0;2;2
"1569";0;0;0;0;4;4;4;4;4
"1570";0;0;0;0;0;0;0;0;1
"1571";0;0;0;0;0;0;0;2;2
"1572";0;0;0;0;4;4;4;4;4
"1573";0;0;0;0;0;0;0;2;2
"1574";0;0;0;0;0;0;0;0;0
"1575";0;0;0;0;4;4;4;4;4
"1576";0;0;0;0;0;0;0;0;0
"1577";0;0;0;0;4;4;4;4;4
"1578";0;0;0;0;4;4;4;4;4
"1579";0;0;0;0;4;4;4;4;4
"1580";0;0;0;0;4;4;4;4;4
"1581";0;0;0;0;4;4;4;4;4
"1582";0;0;0;0;0;0;0;0;0
"1583";0;0;0;0;0;0;0;0;0
"1584";0;0;0;0;4;4;4;4;4
"1585";0;0;0;0;4;4;4;4;4
"1586";0;0;0;0;4;4;4;4;4
"1587";0;0;0;0;0;0;0;2;2
"1588";0;0;0;0;0;0;0;2;2
"1589";0;0;0;0;0;0;0;0;0
"1590";0;0;0;0;0;0;0;0;0
"1591";0;0;0;0;0;0;0;0;0
"1592";0;0;0;0;0;0;0;0;0
"1593";0;0;0;0;0;0;0;0;0
"1594";0;0;0;0;4;4;4;4;4
"1595";0;0;0;0;0;0;0;2;2
"1596";0;0;0;0;0;0;0;0;1
"1597";0;0;0;5;5;5;5;5;5
"1598";0;0;0;0;0;0;0;0;0
"1599";0;0;0;0;0;0;0;0;0
"1600";0;0;0;0;0;0;0;2;2
"1601";0;0;0;0;4;4;4;4;4
"1602";0;0;0;0;0;0;0;2;2
"1603";0;0;0;0;4;4;4;4;4
"1604";0;0;0;0;0;0;0;2;2
"1605";0;0;0;0;0;0;0;2;2
"1606";0;0;0;0;0;0;0;0;1
"1607";0;0;0;0;0;0;0;0;0
"1608";0;0;0;0;4;4;4;4;4
"1609";0;0;0;0;4;4;4;4;4
"1610";0;0;0;5;5;5;5;5;5
"1611";0;0;0;5;5;5;5;5;5
"1612";0;0;0;0;4;4;4;4;4
"1613";0;0;0;0;0;0;0;0;1
"1614";0;0;0;0;0;0;0;0;1
"1615";0;0;0;5;5;5;5;5;5
"1616";0;0;0;0;0;0;0;0;0
"1617";0;0;0;0;0;0;0;0;1
"1618";0;0;0;0;0;0;0;2;2
"1619";0;0;0;0;0;0;0;2;2
"1620";0;0;0;0;0;0;3;3;3
"1621";0;0;0;0;0;0;0;0;1
"1622";0;0;0;0;0;0;0;0;1
"1623";0;0;0;0;0;0;0;2;2
"1624";0;0;0;5;5;5;5;5;5
"1625";0;0;0;0;4;4;4;4;4
"1626";0;0;0;0;4;4;4;4;4
"1627";0;0;0;0;0;0;0;2;2
"1628";0;0;0;0;0;0;0;0;1
"1629";0;0;0;0;0;0;0;2;2
"1630";0;0;0;0;0;0;0;2;2
"1631";0;0;0;0;0;0;0;0;0
"1632";0;0;0;5;5;5;5;5;5
"1633";0;0;0;0;4;4;4;4;4
"1634";0;0;0;0;4;4;4;4;4
"1635";0;0;0;0;4;4;4;4;4
"1636";0;0;0;0;4;4;4;4;4
"1637";0;0;0;0;4;4;4;4;4
"1638";0;0;0;0;4;4;4;4;4
"1639";0;0;0;0;4;4;4;4;4
"1640";0;0;0;0;4;4;4;4;4
"1641";0;0;0;0;0;0;0;2;2
"1642";0;0;0;0;4;4;4;4;4
"1643";0;0;0;0;0;0;0;2;2
"1644";0;0;0;5;5;5;5;5;5
"1645";0;0;0;5;5;5;5;5;5
"1646";0;0;0;0;0;0;0;0;1
"1647";0;0;0;5;5;5;5;5;5
"1648";0;0;0;0;0;0;0;0;0
"1649";0;0;0;0;0;0;0;0;0
"1650";0;0;0;5;5;5;5;5;5
"1651";0;0;0;0;0;0;0;0;1
"1652";0;0;0;0;4;4;4;4;4
"1653";0;0;0;5;5;5;5;5;5
"1654";0;0;0;0;0;0;0;2;2
"1655";0;0;0;0;4;4;4;4;4
"1656";0;0;0;5;5;5;5;5;5
"1657";0;0;0;5;5;5;5;5;5
"1658";0;0;0;5;5;5;5;5;5
"1659";0;0;0;5;5;5;5;5;5
"1660";0;0;0;0;0;0;0;2;2
"1661";0;0;0;0;0;0;0;0;1
"1662";0;0;0;0;0;0;0;0;0
"1663";0;0;0;5;5;5;5;5;5
"1664";0;0;0;0;4;4;4;4;4
"1665";0;0;0;5;5;5;5;5;5
"1666";0;0;0;5;5;5;5;5;5
"1667";0;0;0;0;0;0;0;0;1
"1668";0;0;0;5;5;5;5;5;5
"1669";0;0;0;5;5;5;5;5;5
"1670";0;0;0;0;0;0;0;2;2
"1671";0;0;0;0;4;4;4;4;4
"1672";0;0;0;0;0;0;0;2;2
"1673";0;0;0;0;4;4;4;4;4
"1674";0;0;0;0;0;0;0;0;0
"1675";0;0;0;0;0;0;0;0;0
"1676";0;0;0;0;4;4;4;4;4
"1677";0;0;0;0;0;0;0;2;2
"1678";0;0;0;0;4;4;4;4;4
"1679";0;0;0;0;4;4;4;4;4
"1680";0;0;0;0;4;4;4;4;4
"1681";0;0;0;0;4;4;4;4;4
"1682";0;0;0;0;4;4;4;4;4
"1683";0;0;0;0;4;4;4;4;4
"1684";0;0;0;0;4;4;4;4;4
"1685";0;0;0;0;4;4;4;4;4
"1686";0;0;0;0;4;4;4;4;4
"1687";0;0;0;0;0;0;0;0;0
"1688";0;0;0;0;0;0;3;3;3
"1689";0;0;0;5;5;5;5;5;5
"1690";0;0;0;0;4;4;4;4;4
"1691";0;0;0;0;0;0;0;0;0
"1692";0;0;0;0;4;4;4;4;4
"1693";0;0;0;0;0;0;0;0;1
"1694";0;0;0;0;0;0;0;2;2
"1695";0;0;0;0;0;0;0;0;0
"1696";0;0;0;0;4;4;4;4;4
"1697";0;0;0;0;4;4;4;4;4
"1698";0;0;0;0;4;4;4;4;4
"1699";0;0;0;0;0;0;0;0;0
"1700";0;0;0;0;0;0;0;2;2
"1701";0;0;0;0;0;0;0;2;2
"1702";0;0;0;0;4;4;4;4;4
"1703";0;0;0;0;4;4;4;4;4
"1704";0;0;0;0;0;0;0;2;2
"1705";0;0;0;0;4;4;4;4;4
"1706";0;0;0;0;0;0;0;0;0
"1707";0;0;0;0;0;0;0;0;1
"1708";0;0;0;0;4;4;4;4;4
"1709";0;0;0;5;5;5;5;5;5
"1710";0;0;0;0;4;4;4;4;4
"1711";0;0;0;0;0;0;0;0;1
"1712";0;0;0;0;0;0;0;0;1
"1713";0;0;0;0;4;4;4;4;4
"1714";0;0;0;0;0;0;0;2;2
"1715";0;0;0;0;0;0;0;0;1
"1716";0;0;0;5;5;5;5;5;5
"1717";0;0;0;0;0;0;0;0;0
"1718";0;0;0;0;4;4;4;4;4
"1719";0;0;0;0;4;4;4;4;4
"1720";0;0;0;0;4;4;4;4;4
"1721";0;0;0;0;4;4;4;4;4
"1722";0;0;0;5;5;5;5;5;5
"1723";0;0;0;0;4;4;4;4;4
"1724";0;0;0;5;5;5;5;5;5
"1725";0;0;0;0;4;4;4;4;4
"1726";0;0;0;0;4;4;4;4;4
"1727";0;0;0;0;4;4;4;4;4
"1728";0;0;0;5;5;5;5;5;5
"1729";0;0;0;5;5;5;5;5;5
"1730";0;0;0;0;0;0;0;2;2
"1731";0;0;0;0;4;4;4;4;4
"1732";0;0;0;0;0;0;0;0;1
"1733";0;0;0;0;0;0;0;2;2
"1734";0;0;0;0;0;0;0;2;2
"1735";0;0;0;0;0;0;0;2;2
"1736";0;0;0;5;5;5;5;5;5
"1737";0;0;0;0;4;4;4;4;4
"1738";0;0;0;0;4;4;4;4;4
"1739";0;0;0;0;0;0;0;2;2
"1740";0;0;0;5;5;5;5;5;5
"1741";0;0;0;0;0;0;0;2;2
"1742";0;0;0;0;0;0;0;0;1
"1743";0;0;0;5;5;5;5;5;5
"1744";0;0;0;5;5;5;5;5;5
"1745";0;0;0;0;0;0;0;0;0
"1746";0;0;0;0;0;0;0;0;0
"1747";0;0;0;5;5;5;5;5;5
"1748";0;0;0;5;5;5;5;5;5
"1749";0;0;0;0;0;0;0;0;1
"1750";0;0;0;0;0;0;0;0;1
"1751";0;0;0;5;5;5;5;5;5
"1752";0;0;0;0;0;0;0;2;2
"1753";0;0;0;0;0;0;0;2;2
"1754";0;0;0;0;0;0;0;0;0
"1755";0;0;0;0;4;4;4;4;4
"1756";0;0;0;0;0;0;0;0;1
"1757";0;0;0;0;0;0;0;0;1
"1758";0;0;0;0;4;4;4;4;4
"1759";0;0;0;5;5;5;5;5;5
"1760";0;0;0;0;4;4;4;4;4
"1761";0;0;0;0;0;0;0;2;2
"1762";0;0;0;0;0;0;0;2;2
"1763";0;0;0;0;0;0;0;2;2
"1764";0;0;0;0;0;0;0;0;1
"1765";0;0;0;5;5;5;5;5;5
"1766";0;0;0;5;5;5;5;5;5
"1767";0;0;0;5;5;5;5;5;5
"1768";0;0;0;0;0;0;0;0;1
"1769";0;0;0;0;0;0;0;2;2
"1770";0;0;0;0;0;0;0;0;0
"1771";0;0;0;0;0;0;0;0;0
"1772";0;0;0;0;0;0;0;2;2
"1773";0;0;0;0;0;0;0;2;2
"1774";0;0;0;0;4;4;4;4;4
"1775";0;0;0;0;0;0;0;2;2
"1776";0;0;0;5;5;5;5;5;5
"1777";0;0;0;0;4;4;4;4;4
"1778";0;0;0;5;5;5;5;5;5
"1779";0;0;0;5;5;5;5;5;5
"1780";0;0;0;5;5;5;5;5;5
"1781";0;0;0;5;5;5;5;5;5
"1782";0;0;0;0;0;0;0;0;1
"1783";0;0;0;5;5;5;5;5;5
"1784";0;0;0;5;5;5;5;5;5
"1785";0;0;0;5;5;5;5;5;5
"1786";0;0;0;5;5;5;5;5;5
"1787";0;0;0;5;5;5;5;5;5
"1788";0;0;0;0;0;0;0;2;2
"1789";0;0;0;0;4;4;4;4;4
"1790";0;0;0;0;0;0;0;2;2
"1791";0;0;0;0;0;0;0;0;0
"1792";0;0;0;0;0;0;0;2;2
"1793";0;0;0;0;4;4;4;4;4
"1794";0;0;0;0;0;0;0;0;0
"1795";0;0;0;0;0;0;0;0;1
"1796";0;0;0;0;4;4;4;4;4
"1797";0;0;0;0;0;0;0;0;0
"1798";0;0;0;0;0;0;0;2;2
"1799";0;0;0;0;4;4;4;4;4
"1800";0;0;0;0;0;0;0;0;0
"1801";0;0;0;0;0;0;0;2;2
"1802";0;0;0;0;0;0;0;2;2
"1803";0;0;0;0;0;0;0;0;0
"1804";0;0;0;0;4;4;4;4;4
"1805";0;0;0;0;0;0;0;2;2
"1806";0;0;0;0;0;0;0;0;1
"1807";0;0;0;5;5;5;5;5;5
"1808";0;0;0;5;5;5;5;5;5
"1809";0;0;0;5;5;5;5;5;5
"1810";0;0;0;0;0;0;0;0;0
"1811";0;0;0;5;5;5;5;5;5
"1812";0;0;0;0;4;4;4;4;4
"1813";0;0;0;0;0;0;0;2;2
"1814";0;0;0;0;0;0;0;0;1
"1815";0;0;0;0;0;0;0;0;1
"1816";0;0;0;0;0;0;0;2;2
"1817";0;0;0;5;5;5;5;5;5
"1818";0;0;0;0;0;0;0;0;1
"1819";0;0;0;0;0;0;0;2;2
"1820";0;0;0;5;5;5;5;5;5
"1821";0;0;0;0;0;0;0;0;0
"1822";0;0;0;0;0;0;0;2;2
"1823";0;0;0;5;5;5;5;5;5
"1824";0;0;0;5;5;5;5;5;5
"1825";0;0;0;0;0;0;0;2;2
"1826";0;0;0;0;0;0;0;2;2
"1827";0;0;0;0;0;0;0;0;0
"1828";0;0;0;0;0;0;0;0;1
"1829";0;0;0;0;0;0;0;2;2
"1830";0;0;0;0;0;0;0;0;1
"1831";0;0;0;0;0;0;0;0;0
"1832";0;0;0;0;0;0;0;0;1
"1833";0;0;0;0;0;0;0;2;2
"1834";0;0;0;0;0;0;0;0;1
"1835";0;0;0;0;0;0;0;0;1
"1836";0;0;0;0;0;0;0;2;2
"1837";0;0;0;0;0;0;0;2;2
"1838";0;0;0;0;4;4;4;4;4
"1839";0;0;0;5;5;5;5;5;5
"1840";0;0;0;5;5;5;5;5;5
"1841";0;0;0;5;5;5;5;5;5
"1842";0;0;0;0;0;0;0;0;1
"1843";0;0;0;5;5;5;5;5;5
"1844";0;0;0;0;0;0;0;0;0
"1845";0;0;0;5;5;5;5;5;5
"1846";0;0;0;0;0;0;0;2;2
"1847";0;0;0;0;0;0;0;0;1
"1848";0;0;0;0;0;0;0;0;1
"1849";0;0;0;0;0;0;0;0;1
"1850";0;0;0;0;4;4;4;4;4
"1851";0;0;0;5;5;5;5;5;5
"1852";0;0;0;0;0;0;0;0;0
"1853";0;0;0;0;4;4;4;4;4
"1854";0;0;0;0;0;0;3;3;3
"1855";0;0;0;0;0;0;0;0;0
"1856";0;0;0;0;0;0;0;0;1
"1857";0;0;0;0;4;4;4;4;4
"1858";0;0;0;0;0;0;0;0;0
"1859";0;0;0;5;5;5;5;5;5
"1860";0;0;0;0;4;4;4;4;4
"1861";0;0;0;0;0;0;0;0;0
"1862";0;0;0;0;0;0;0;0;0
"1863";0;0;0;0;4;4;4;4;4
"1864";0;0;0;5;5;5;5;5;5
"1865";0;0;0;5;5;5;5;5;5
"1866";0;0;0;5;5;5;5;5;5
"1867";0;0;0;5;5;5;5;5;5
"1868";0;0;0;0;0;0;0;2;2
"1869";0;0;0;0;0;0;0;0;0
"1870";0;0;0;0;0;0;0;2;2
"1871";0;0;0;5;5;5;5;5;5
"1872";0;0;0;0;0;0;0;2;2
"1873";0;0;0;0;4;4;4;4;4
"1874";0;0;0;5;5;5;5;5;5
"1875";0;0;0;0;0;0;0;2;2
"1876";0;0;0;0;0;0;0;2;2
"1877";0;0;0;0;0;0;0;2;2
"1878";0;0;0;5;5;5;5;5;5
"1879";0;0;0;0;0;0;0;0;1
"1880";0;0;0;0;4;4;4;4;4
"1881";0;0;0;0;4;4;4;4;4
"1882";0;0;0;0;0;0;0;2;2
"1883";0;0;0;0;0;0;0;0;0
"1884";0;0;0;0;4;4;4;4;4
"1885";0;0;0;0;4;4;4;4;4
"1886";0;0;0;0;0;0;0;0;1
"1887";0;0;0;0;4;4;4;4;4
"1888";0;0;0;0;0;0;0;2;2
"1889";0;0;0;0;4;4;4;4;4
"1890";0;0;0;5;5;5;5;5;5
"1891";0;0;0;0;0;0;0;2;2
"1892";0;0;0;0;0;0;0;2;2
"1893";0;0;0;0;0;0;0;2;2
"1894";0;0;0;0;0;0;0;2;2
"1895";0;0;0;0;0;0;0;2;2
"1896";0;0;0;0;0;0;0;0;0
"1897";0;0;0;0;4;4;4;4;4
"1898";0;0;0;0;0;0;0;2;2
"1899";0;0;0;0;0;0;0;2;2
"1900";0;0;0;0;4;4;4;4;4
"1901";0;0;0;5;5;5;5;5;5
"1902";0;0;0;0;0;0;0;0;1
"1903";0;0;0;0;4;4;4;4;4
"1904";0;0;0;5;5;5;5;5;5
"1905";0;0;0;0;4;4;4;4;4
"1906";0;0;0;0;0;0;0;0;1
"1907";0;0;0;0;0;0;0;2;2
"1908";0;0;0;5;5;5;5;5;5
"1909";0;0;0;5;5;5;5;5;5
"1910";0;0;0;5;5;5;5;5;5
"1911";0;0;0;5;5;5;5;5;5
"1912";0;0;0;0;4;4;4;4;4
"1913";0;0;0;0;0;0;0;2;2
"1914";0;0;0;0;4;4;4;4;4
"1915";0;0;0;0;4;4;4;4;4
"1916";0;0;0;0;0;0;0;2;2
"1917";0;0;0;0;0;0;0;0;1
"1918";0;0;0;0;4;4;4;4;4
"1919";0;0;0;0;0;0;0;0;1
"1920";0;0;0;0;0;0;0;0;1
"1921";0;0;0;0;4;4;4;4;4
"1922";0;0;0;5;5;5;5;5;5
"1923";0;0;0;0;0;0;0;2;2
"1924";0;0;0;0;0;0;0;2;2
"1925";0;0;0;0;0;0;0;0;1
"1926";0;0;0;0;0;0;0;2;2
"1927";0;0;0;0;0;0;0;0;0
"1928";0;0;0;0;0;0;0;0;1
"1929";0;0;0;0;0;0;0;2;2
"1930";0;0;0;0;0;0;0;0;1
"1931";0;0;0;0;0;0;0;0;1
"1932";0;0;0;0;0;0;0;0;1
"1933";0;0;0;5;5;5;5;5;5
"1934";0;0;0;0;0;0;0;0;1
"1935";0;0;0;0;0;0;0;0;1
"1936";0;0;0;0;0;0;0;0;1
"1937";0;0;0;0;0;0;0;0;1
"1938";0;0;0;0;0;0;0;2;2
"1939";0;0;0;0;0;0;0;0;1
"1940";0;0;0;0;0;0;0;2;2
"1941";0;0;0;0;0;0;0;2;2
